0,0.1133,0.1158,0.0844,1
500,0.9396,0.9001,0.0368,2
1000,0.9551,0.8503,0.0549,3
1500,0.9621,0.8102,0.0303,4
2000,0.9614,0.7594,0.0253,5
2500,0.9696,0.8675,0.0242,6
3000,0.9734,0.7898,0.0253,7
3500,0.972,0.8634,0.0319,8
4000,0.9762,0.8441,0.0285,9
4500,0.973,0.738,0.0275,10
5000,0.9766,0.8092,0.0294,11
5500,0.9764,0.8449,0.0276,12
6000,0.9775,0.8358,0.0301,13
6500,0.9762,0.8149,0.0266,14
7000,0.977,0.8515,0.0374,15
7500,0.9768,0.826,0.0514,16
8000,0.9771,0.8524,0.0508,17
8500,0.9772,0.8231,0.0467,18
9000,0.978,0.8465,0.0438,19
9500,0.9773,0.8334,0.045,20
10000,0.9774,0.8444,0.0365,21
10500,0.9778,0.8365,0.0528,22
11000,0.9782,0.8479,0.0493,23
11500,0.9773,0.8603,0.0414,24
12000,0.9784,0.8391,0.044,25
12500,0.9779,0.8559,0.0487,26
13000,0.9785,0.8345,0.0506,27
13500,0.9789,0.8391,0.0486,28
14000,0.9787,0.8535,0.0522,29
14500,0.9791,0.8279,0.0525,30
15000,0.9785,0.8229,0.0421,31
15500,0.9793,0.8383,0.0521,32
16000,0.9789,0.8419,0.0531,33
16500,0.9794,0.8434,0.0533,34
17000,0.9787,0.8467,0.0607,35
17500,0.9794,0.8434,0.05,36
18000,0.9791,0.8555,0.0561,37
18500,0.9793,0.843,0.0585,38
19000,0.9789,0.8548,0.0609,39
19500,0.9798,0.8518,0.0528,40
20000,0.9793,0.8301,0.0572,41
20500,0.9795,0.8494,0.0603,42
21000,0.9791,0.8238,0.0574,43
21500,0.9797,0.8361,0.0596,44
22000,0.9794,0.8352,0.063,45
22500,0.9795,0.8361,0.0588,46
23000,0.9797,0.8302,0.0559,47
23500,0.9796,0.8286,0.0629,48
24000,0.9796,0.8331,0.0597,49
24500,0.9796,0.8347,0.0647,50
25000,0.979,0.8378,0.0656,51
25500,0.9793,0.852,0.0672,52
26000,0.979,0.8363,0.0661,53
26500,0.9795,0.859,0.0696,54
27000,0.9786,0.8516,0.0741,55
27500,0.9799,0.8369,0.068,56
28000,0.9796,0.8461,0.0722,57
28500,0.9787,0.8499,0.0724,58
29000,0.9787,0.8542,0.0781,59
29500,0.9788,0.8379,0.0717,60
30000,0.979,0.8589,0.0729,61
30500,0.9786,0.8386,0.0743,62
31000,0.9785,0.8573,0.0803,63
31500,0.9789,0.8434,0.0756,64
32000,0.9786,0.82,0.0733,65
32500,0.9785,0.8499,0.0716,66
33000,0.9788,0.8517,0.0759,67
33500,0.9789,0.8533,0.0794,68
34000,0.9785,0.8481,0.0785,69
34500,0.9789,0.856,0.0794,70
35000,0.9785,0.8428,0.0769,71
35500,0.9789,0.8411,0.077,72
36000,0.9783,0.8464,0.0799,73
36500,0.9784,0.8554,0.0801,74
37000,0.9782,0.8608,0.0842,75
37500,0.9788,0.8516,0.0808,76
38000,0.9789,0.8623,0.0838,77
38500,0.9784,0.8588,0.0837,78
39000,0.979,0.8534,0.0831,79
39500,0.9783,0.8564,0.0875,80
40000,0.9789,0.8549,0.0845,81
40500,0.9788,0.8588,0.0871,82
41000,0.9776,0.8448,0.0844,83
41500,0.979,0.8614,0.0889,84
42000,0.9783,0.852,0.0844,85
42500,0.9781,0.8593,0.089,86
43000,0.9786,0.8607,0.0856,87
43500,0.9787,0.8573,0.0871,88
44000,0.9783,0.8545,0.0909,89
44500,0.9786,0.8605,0.0929,90
45000,0.9788,0.851,0.0949,91
45500,0.9781,0.8542,0.0939,92
46000,0.9789,0.8591,0.0903,93
46500,0.9778,0.8452,0.0954,94
47000,0.978,0.8627,0.0944,95
47500,0.9785,0.8651,0.0934,96
48000,0.9784,0.869,0.097,97
48500,0.9783,0.8556,0.0914,98
49000,0.9784,0.8576,0.0927,99
49500,0.9775,0.8472,0.0964,100
50000,0.9785,0.8644,0.0989,101
