0,0.1231,0.0987,0.061,1
5000,0.9764,0.9648,0.0752,2
10000,0.9765,0.9617,0.1696,3
15000,0.9775,0.9685,0.1798,4
20000,0.973,0.9467,0.1939,5
25000,0.9794,0.9624,0.1823,6
30000,0.9799,0.9613,0.1827,7
35000,0.9756,0.9645,0.202,8
40000,0.9809,0.9649,0.2306,9
45000,0.9812,0.9625,0.265,10
50000,0.9786,0.9691,0.3034,11
55000,0.9792,0.9645,0.3396,12
60000,0.9788,0.958,0.3779,13
65000,0.98,0.9574,0.4142,14
70000,0.9768,0.9549,0.4491,15
75000,0.9803,0.9579,0.4802,16
80000,0.979,0.9468,0.5396,17
85000,0.979,0.9517,0.5488,18
90000,0.9786,0.9609,0.5791,19
95000,0.9792,0.9592,0.6269,20
100000,0.9782,0.9631,0.6692,21
105000,0.9795,0.9449,0.6592,22
110000,0.9788,0.9626,0.7339,23
115000,0.9788,0.9487,0.7435,24
120000,0.9781,0.9482,0.7635,25
125000,0.9794,0.9502,0.7568,26
130000,0.978,0.9476,0.791,27
135000,0.9798,0.9505,0.8423,28
140000,0.9792,0.9452,0.8317,29
145000,0.9781,0.9424,0.8248,30
150000,0.9806,0.9545,0.8398,31
155000,0.98,0.9595,0.8407,32
160000,0.9791,0.9394,0.8553,33
165000,0.9795,0.9453,0.894,34
170000,0.9793,0.9346,0.8999,35
175000,0.9795,0.9342,0.8813,36
180000,0.9764,0.9433,0.8747,37
185000,0.9788,0.9503,0.9098,38
190000,0.9817,0.9484,0.9167,39
195000,0.9783,0.9479,0.8785,40
200000,0.9801,0.9454,0.9093,41
205000,0.9814,0.9497,0.9302,42
210000,0.9796,0.9377,0.9239,43
215000,0.9771,0.9404,0.9315,44
220000,0.9817,0.9498,0.932,45
225000,0.9799,0.9572,0.9363,46
230000,0.9798,0.9423,0.939,47
235000,0.9784,0.9503,0.9439,48
240000,0.9817,0.9448,0.9418,49
245000,0.9797,0.9462,0.9465,50
250000,0.981,0.9574,0.9444,51
255000,0.9803,0.9406,0.9477,52
260000,0.9813,0.9489,0.9508,53
265000,0.9804,0.9429,0.9528,54
270000,0.9826,0.951,0.9543,55
275000,0.9825,0.9574,0.9538,56
280000,0.9809,0.9503,0.9554,57
285000,0.9798,0.9425,0.9556,58
290000,0.9823,0.9445,0.9558,59
295000,0.9805,0.9427,0.9531,60
300000,0.9829,0.9491,0.9566,61
305000,0.9817,0.9475,0.958,62
310000,0.9804,0.9403,0.9557,63
315000,0.9804,0.9579,0.9565,64
320000,0.9813,0.9412,0.9575,65
325000,0.9809,0.9541,0.9601,66
330000,0.98,0.9443,0.9612,67
335000,0.9812,0.9591,0.9591,68
340000,0.9815,0.9415,0.9587,69
345000,0.9815,0.9409,0.9627,70
350000,0.9813,0.9491,0.9618,71
355000,0.9813,0.9514,0.964,72
360000,0.9792,0.9432,0.9619,73
365000,0.9826,0.953,0.9647,74
370000,0.9817,0.9582,0.9662,75
375000,0.9808,0.9466,0.9674,76
380000,0.98,0.9399,0.9617,77
385000,0.9821,0.9479,0.9684,78
390000,0.981,0.9515,0.9629,79
395000,0.981,0.9406,0.9647,80
400000,0.9806,0.9478,0.9673,81
405000,0.9805,0.9481,0.9654,82
410000,0.9816,0.9454,0.9682,83
415000,0.9812,0.9524,0.9682,84
420000,0.9769,0.9238,0.9594,85
425000,0.9787,0.9494,0.9651,86
430000,0.9803,0.9487,0.967,87
435000,0.9816,0.9355,0.9645,88
440000,0.9806,0.9478,0.9671,89
445000,0.9792,0.9479,0.9711,90
450000,0.9817,0.9453,0.9704,91
455000,0.9814,0.9496,0.9689,92
460000,0.9814,0.939,0.9698,93
465000,0.9818,0.9461,0.9686,94
470000,0.9816,0.9496,0.9722,95
475000,0.9808,0.9566,0.968,96
480000,0.9791,0.9437,0.9679,97
485000,0.9795,0.9388,0.9688,98
490000,0.9824,0.9477,0.9714,99
495000,0.9814,0.9438,0.9707,100
500000,0.9823,0.9396,0.9703,101
