0,0.6080172,0.61414707,0.6083793,1
500,0.97629875,0.70231014,0.9229406,2
1000,0.9754582,0.8971489,0.9874885,3
1500,0.9330762,0.8844919,0.9367169,4
2000,0.9475683,0.88675946,0.96772456,5
2500,0.94716346,0.84983283,0.94701666,6
3000,0.92865884,0.8010296,0.87079203,7
3500,0.88759094,0.858345,0.860891,8
4000,0.9045244,0.85097635,0.8749882,9
4500,0.8694818,0.8672487,0.8694818,10
5000,0.8721449,0.8695239,0.8721449,11
5500,0.92015535,0.7724161,0.84446687,12
6000,0.8620854,0.8427206,0.86200714,13
6500,0.8600989,0.8372022,0.8600989,14
7000,0.8656155,0.8362022,0.8655436,15
7500,0.85752875,0.834808,0.85752875,16
8000,0.8541147,0.83031136,0.8541146,17
8500,0.84977204,0.84258175,0.849772,18
9000,0.8341327,0.48043212,0.8341327,19
9500,0.8482694,0.83713114,0.8482693,20
10000,0.8433668,0.8426054,0.8433668,21
10500,0.8425496,0.83302206,0.84212655,22
11000,0.8305861,0.83009297,0.8305861,23
11500,0.8444728,0.84425247,0.8444728,24
12000,0.8320386,0.83097434,0.8320386,25
12500,0.8214335,0.8214334,0.8214335,26
13000,0.8194051,0.8193721,0.8194051,27
13500,0.81228495,0.8122723,0.81228495,28
14000,0.82393974,0.8239393,0.82393974,29
14500,0.8216418,0.8215664,0.8216418,30
15000,0.8057351,0.8057344,0.8057351,31
15500,0.8073154,0.7970205,0.8073154,32
16000,0.7965888,0.78853184,0.7965888,33
16500,0.80883926,0.80505955,0.80883926,34
17000,0.7965561,0.6841892,0.7965561,35
17500,0.8159998,0.81381553,0.8159998,36
18000,0.80309325,0.7993843,0.80309325,37
18500,0.8187023,0.3735982,0.8187023,38
19000,0.8018548,0.8018409,0.8018548,39
19500,0.79949325,0.40572783,0.79949325,40
20000,0.8118725,0.7605203,0.8118725,41
20500,0.8078056,0.79976046,0.8078056,42
21000,0.8072141,0.8051198,0.8072141,43
21500,0.7823673,0.7821331,0.7823673,44
22000,0.7890209,0.78897285,0.7890209,45
22500,0.78529525,0.7840991,0.78529525,46
23000,0.7798577,0.77557784,0.7798577,47
23500,0.77346015,0.7734598,0.77346015,48
24000,0.78369004,0.7836882,0.78369004,49
24500,0.7804171,0.6910446,0.7804171,50
25000,0.77380574,0.7738028,0.77380574,51
25500,0.7842392,0.7292678,0.7842392,52
26000,0.7701177,0.22160034,0.7701177,53
26500,0.7796704,0.7796674,0.7796704,54
27000,0.75044125,0.75044113,0.75044125,55
27500,0.7685993,0.7628821,0.7685993,56
28000,0.7469971,0.74699706,0.7469971,57
28500,0.72938126,0.72936666,0.72938126,58
29000,0.7713505,0.7713501,0.7713505,59
29500,0.74783766,0.74782056,0.74783766,60
30000,0.74454576,0.73278207,0.74454576,61
30500,0.7500995,0.7500994,0.7500995,62
31000,0.7697953,0.7697784,0.7697953,63
31500,0.75160986,0.75160927,0.75160986,64
32000,0.72784853,0.7278485,0.72784853,65
32500,0.7504798,0.7503164,0.7504798,66
33000,0.7392682,0.7392533,0.7392682,67
33500,0.74197817,0.7419381,0.74197817,68
34000,0.747502,0.1267008,0.747502,69
34500,0.7345477,0.12409771,0.7345477,70
35000,0.75636387,0.639014,0.75636387,71
35500,0.70616055,0.7059697,0.70616055,72
36000,0.7152976,0.7152459,0.7152976,73
36500,0.6992473,0.69924563,0.6992473,74
37000,0.74399424,0.74399185,0.74399424,75
37500,0.70645654,0.7064565,0.70645654,76
38000,0.7166552,0.71665114,0.7166552,77
38500,0.7169337,0.7169337,0.7169337,78
39000,0.7172614,0.71725845,0.7172614,79
39500,0.710439,0.68951774,0.710439,80
40000,0.71216613,0.6872247,0.71216613,81
40500,0.700959,0.07850695,0.700959,82
41000,0.70230365,0.7021303,0.70230365,83
41500,0.68447816,0.68447447,0.68447816,84
42000,0.7052784,0.70362973,0.7052784,85
42500,0.694785,0.69477713,0.694785,86
43000,0.7053993,0.07860887,0.7053993,87
43500,0.6887489,0.6887484,0.6887489,88
44000,0.7059877,0.70585483,0.7059877,89
44500,0.6889824,0.6873102,0.6889824,90
45000,0.6801344,0.6801344,0.6801344,91
45500,0.6874283,0.6822745,0.6874283,92
46000,0.7013035,0.7013035,0.7013035,93
46500,0.6625089,0.4272751,0.6625089,94
47000,0.68908846,0.68898046,0.68908846,95
47500,0.6427794,0.6427773,0.6427794,96
48000,0.66026163,0.047996543,0.66026163,97
48500,0.6530337,0.6530311,0.6530337,98
49000,0.68084764,0.6808476,0.68084764,99
49500,0.6398098,0.63869995,0.6398098,100
50000,0.6466434,0.645766,0.6466434,101
