0,0.1231,0.0987,0.061,1
5000,0.9731,0.9628,0.1175,2
10000,0.977,0.9617,0.172,3
15000,0.9784,0.9649,0.1844,4
20000,0.9791,0.9702,0.2459,5
25000,0.9803,0.9689,0.2483,6
30000,0.979,0.9695,0.2204,7
35000,0.9795,0.9723,0.2506,8
40000,0.9815,0.9729,0.2319,9
45000,0.9801,0.9715,0.2405,10
50000,0.9804,0.9669,0.2721,11
55000,0.9815,0.9696,0.2991,12
60000,0.9809,0.9727,0.2857,13
65000,0.9796,0.9681,0.3903,14
70000,0.9797,0.9684,0.3498,15
75000,0.9804,0.9735,0.4165,16
80000,0.9784,0.9676,0.3837,17
85000,0.9778,0.9706,0.3903,18
90000,0.9793,0.9711,0.4425,19
95000,0.9798,0.9703,0.4656,20
100000,0.979,0.9698,0.4583,21
105000,0.9807,0.9714,0.5309,22
110000,0.9803,0.9736,0.5865,23
115000,0.9792,0.9732,0.5571,24
120000,0.9811,0.9746,0.6152,25
125000,0.9799,0.9721,0.6291,26
130000,0.9801,0.9735,0.6552,27
135000,0.9811,0.9738,0.6991,28
140000,0.9799,0.9754,0.7128,29
145000,0.9794,0.9719,0.6649,30
150000,0.9812,0.974,0.6933,31
155000,0.9793,0.975,0.7386,32
160000,0.9798,0.9734,0.735,33
165000,0.9791,0.9727,0.7368,34
170000,0.9815,0.9738,0.7599,35
175000,0.9803,0.9737,0.7823,36
180000,0.9807,0.9708,0.765,37
185000,0.9811,0.9733,0.7622,38
190000,0.9808,0.974,0.7951,39
195000,0.9803,0.9736,0.7874,40
200000,0.9793,0.9697,0.7859,41
205000,0.9793,0.9631,0.7991,42
210000,0.9795,0.9708,0.8332,43
215000,0.979,0.9696,0.8431,44
220000,0.9808,0.9701,0.8341,45
225000,0.9794,0.9716,0.859,46
230000,0.9818,0.9725,0.8421,47
235000,0.9802,0.9722,0.854,48
240000,0.9795,0.9724,0.864,49
245000,0.9806,0.9724,0.8598,50
250000,0.9798,0.9723,0.8731,51
255000,0.9799,0.973,0.886,52
260000,0.9795,0.9657,0.864,53
265000,0.9805,0.9724,0.8849,54
270000,0.9797,0.9722,0.8825,55
275000,0.9796,0.9706,0.8863,56
280000,0.9794,0.972,0.894,57
285000,0.9787,0.9661,0.8846,58
290000,0.9798,0.9731,0.9003,59
295000,0.9784,0.9707,0.9027,60
300000,0.9802,0.9698,0.9042,61
305000,0.9823,0.9696,0.9084,62
310000,0.9811,0.9702,0.9108,63
315000,0.9813,0.9696,0.9163,64
320000,0.9821,0.9736,0.912,65
325000,0.9817,0.9735,0.9099,66
330000,0.9805,0.9703,0.9121,67
335000,0.9799,0.9709,0.9227,68
340000,0.9801,0.9742,0.92,69
345000,0.9803,0.9701,0.9176,70
350000,0.9815,0.9703,0.9177,71
355000,0.9807,0.9754,0.9256,72
360000,0.9803,0.9733,0.927,73
365000,0.9809,0.9725,0.9268,74
370000,0.98,0.9711,0.9282,75
375000,0.9813,0.9748,0.9326,76
380000,0.9803,0.9727,0.9361,77
385000,0.9796,0.9743,0.9312,78
390000,0.9814,0.9739,0.9336,79
395000,0.982,0.9748,0.9328,80
400000,0.9805,0.9732,0.9327,81
405000,0.9813,0.9743,0.9375,82
410000,0.9808,0.9735,0.9376,83
415000,0.9803,0.9719,0.9386,84
420000,0.979,0.9711,0.9353,85
425000,0.981,0.9737,0.9411,86
430000,0.9787,0.9709,0.9436,87
435000,0.9791,0.9713,0.9422,88
440000,0.98,0.9685,0.943,89
445000,0.9802,0.9703,0.9455,90
450000,0.9795,0.9671,0.943,91
455000,0.9791,0.965,0.9443,92
460000,0.9804,0.9699,0.9464,93
465000,0.979,0.9708,0.9438,94
470000,0.9815,0.9729,0.9438,95
475000,0.9807,0.9705,0.9471,96
480000,0.9812,0.9719,0.9473,97
485000,0.9814,0.9701,0.9491,98
490000,0.98,0.972,0.9479,99
495000,0.9791,0.9733,0.9525,100
500000,0.9805,0.9726,0.9516,101
